Time,long,M,a,e,i,peri,node,mass,x,y,z,vx,vy,vz
430.0000000,1.422728E+01,3.231446E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.4894437827889639,-2.2060646512237176,-0.0912919563752717,0.0032390053106386,0.0071390230303288,-0.0001021316778559
440.0000000,1.422728E+01,2.667107E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,0.4893005672487855,-5.2059375623230375,0.0106769046934138,0.0074289591808247,0.0010647852589517,-0.0001706538089303
450.0000000,1.422728E+01,2.102768E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.0415837753641757,-3.6169620797550510,0.1054595308317547,0.0049456683220071,-0.0052720428634337,-0.0000887643523357
460.0000000,1.422728E+01,1.538428E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.3555182263238805,0.9050743371179897,0.1160755979059704,-0.0013484789204804,-0.0070908588879212,0.0000596291111561
470.0000000,1.422728E+01,9.740887E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-2.3934617086879677,4.6690422567798420,0.0341609475554478,-0.0068117512274686,-0.0030881393794901,0.0001652481715769
480.0000000,1.422728E+01,4.097493E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,2.5782362039928373,4.3013259202449108,-0.0755584621688749,-0.0065688541652618,0.0042435658049220,0.0001293571255281
490.0000000,1.422728E+01,3.445410E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.9503184853100839,-0.2440962033252327,-0.1097545420110665,0.0002803364847886,0.0079039901622782,-0.0000391060691810
500.0000000,1.422728E+01,2.881070E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,2.3233332967144338,-4.5784652591515647,-0.0329680091630791,0.0066441451954302,0.0037772065411364,-0.0001643602038853
510.0000000,1.422728E+01,2.316731E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-2.5464224142896015,-4.7239743331949029,0.0766022810262973,0.0065574196411273,-0.0032275146326207,-0.0001333219522394
520.0000000,1.422728E+01,1.752392E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.3729896658180358,-0.9382087603902332,0.1241235547415373,0.0012087225481781,-0.0070838892243152,0.0000023801190914
530.0000000,1.422728E+01,1.188052E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.9504869613753337,3.5830022992332706,0.0735124256081489,-0.0051640959705108,-0.0052380200583227,0.0001373107975869
540.0000000,1.422728E+01,6.237127E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,0.7345177568677013,5.0406295481074972,-0.0373744203128935,-0.0075648533512120,0.0014486706964661,0.0001632536626579
550.0000000,1.422728E+01,5.937331E+00,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.6256640429758198,1.7557129998243335,-0.1107972876484758,-0.0027710898336179,0.0074217364071644,0.0000311760519998
560.0000000,1.422728E+01,3.095034E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.8222858482694479,-3.2962223245398441,-0.0718350791866451,0.0048407776523522,0.0060799791633413,-0.0001335737202571
570.0000000,1.422728E+01,2.530694E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-0.7323412739145424,-5.2361142364051094,0.0381377644683200,0.0073892762299147,-0.0006890274157923,-0.0001624805074198
580.0000000,1.422728E+01,1.966355E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.7464985826878383,-2.6691929586429763,0.1172956903225336,0.0036111098501049,-0.0062271057664803,-0.0000549348795746
590.0000000,1.422728E+01,1.402016E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.0026620307196525,2.0366618770334375,0.1034794486592867,-0.0029376671798912,-0.0066389979420934,0.0000933118151718
600.0000000,1.422728E+01,8.376762E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-1.2193260380410542,5.0413315409304955,0.0063419487277881,-0.0074320394340851,-0.0014174411217524,0.0001721876685492
610.0000000,1.422728E+01,2.733368E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.5631782588893008,3.4758461675478656,-0.0941685134767128,-0.0053645470109786,0.0057671427073929,0.0000960805488718
620.0000000,1.422728E+01,3.308997E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.7442848985131700,-1.5194535881104581,-0.0998464799180637,0.0022117612240581,0.0075533046430089,-0.0000808669537151
630.0000000,1.422728E+01,2.744658E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,1.1759523358112038,-5.0596937100431241,-0.0052951404491476,0.0072659326393755,0.0020683695525064,-0.0001711748192059
640.0000000,1.422728E+01,2.180319E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.5486527780854340,-4.0782958949488100,0.0963460725512700,0.0056066679976290,-0.0046017594906470,-0.0001063392703121
650.0000000,1.422728E+01,1.615979E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.4380999523283933,0.2379468393528170,0.1206947036985914,-0.0004202421860927,-0.0071892210004257,0.0000392674468402
660.0000000,1.422728E+01,1.051640E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.0059891628896906,4.3403841214763030,0.0492321347798864,-0.0062994893243710,-0.0039432924073933,0.0001573380928842
670.0000000,1.422728E+01,4.873002E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,1.9411972257490644,4.6522835925510000,-0.0627619345438978,-0.0070611554683694,0.0032687044188649,0.0001444224620423
680.0000000,1.422728E+01,3.522961E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.9239952488199092,0.4933960541853367,-0.1122290819760259,-0.0008444193564477,0.0078755284157486,-0.0000138202581526
690.0000000,1.422728E+01,2.958621E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,2.9190638487963065,-4.1833135113530595,-0.0479395633371783,0.0061025910639883,0.0046818592313536,-0.0001560003032063
700.0000000,1.422728E+01,2.394282E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-1.9149558343282533,-4.9847526376680413,0.0635558356659014,0.0069595608984334,-0.0023520167167440,-0.0001459571072604
710.0000000,1.422728E+01,1.829943E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.2179075119983800,-1.5900151709559429,0.1233610403300776,0.0021108884221481,-0.0068685297663522,-0.0000187013849699
720.0000000,1.422728E+01,1.265603E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.3976458575061477,3.0653757909750050,0.0856682959015563,-0.0044088285935298,-0.0058397110805653,0.0001229103353707
730.0000000,1.422728E+01,7.012637E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,0.0238104832855135,5.1265869586995469,-0.0218286744669051,-0.0076437428957482,0.0003941555716503,0.0001693993638787
740.0000000,1.422728E+01,1.369243E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.3189400702894902,2.4271548276443258,-0.1067231956776544,-0.0037909630421273,0.0069448621519112,0.0000559777148928
750.0000000,1.422728E+01,3.172585E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.2339900576470741,-2.6976434458185761,-0.0835338909272742,0.0039665510765935,0.0067301426733169,-0.0001167127775265
760.0000000,1.422728E+01,2.608245E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-0.0384571220449315,-5.2543247886516360,0.0226870323683073,0.0074619150350823,0.0003023486776890,-0.0001682240617256
770.0000000,1.422728E+01,2.043906E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.3725533803424641,-3.2273808929983034,0.1112469957569365,0.0043941776730836,-0.0057206877632535,-0.0000745605009102
780.0000000,1.422728E+01,1.479567E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.2353216624776229,1.4022875842275602,0.1113206464175392,-0.0020439664571046,-0.0069393002448449,0.0000745617914399
790.0000000,1.422728E+01,9.152272E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-1.8995138430600456,4.8632650872922287,0.0223015473530430,-0.0071259624591705,-0.0023902185578682,0.0001693798047603
800.0000000,1.422728E+01,3.508878E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.0273185460553407,3.9759888224147919,-0.0842556928618752,-0.0060998107149547,0.0049360244820004,0.0001159853111310
810.0000000,1.422728E+01,3.386548E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.9004063151065642,-0.8012548730046597,-0.1063232630161496,0.0011269704862912,0.0078141902167851,-0.0000576773548781
820.0000000,1.422728E+01,2.822209E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,1.8409592362690399,-4.8205092835976000,-0.0211689351910766,0.0069648261646409,0.0030536735325815,-0.0001685302109040
830.0000000,1.422728E+01,2.257869E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-2.9979107143542096,-4.4731597309004085,0.0856629146728662,0.0061829994563225,-0.0038487315316647,-0.0001223633707419
840.0000000,1.422728E+01,1.693530E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.4338922898519710,-0.4329879518564635,0.1233876222747744,0.0005096382492131,-0.0071725806068565,0.0000183912815228
850.0000000,1.422728E+01,1.129191E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.5659522590294235,3.9357626086183570,0.0634426924543801,-0.0056872731566891,-0.0047145725526717,0.0001468430249215
860.0000000,1.422728E+01,5.648512E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,1.2651227821684543,4.9097920224820273,-0.0487037587941262,-0.0074048164434604,0.0022445165146270,0.0001563667195845
870.0000000,1.422728E+01,5.117976E-02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.7931847301341808,1.2204103354599842,-0.1123220848191997,-0.0019546996811038,0.0076796877355247,0.0000118369418067
880.0000000,1.422728E+01,3.036172E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.4581483055667213,-3.7070589016409903,-0.0619805043151918,0.0054312594566349,0.0055121114768648,-0.0001444274365107
890.0000000,1.422728E+01,2.471833E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-1.2511336747857418,-5.1612221933191833,0.0494351812611716,0.0072494361600565,-0.0014225073764613,-0.0001563045579358
900.0000000,1.422728E+01,1.907494E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.9800763868099702,-2.2166044208336437,0.1206421793795574,0.0029803593838009,-0.0065439598437013,-0.0000395049676867
910.0000000,1.422728E+01,1.343154E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.7713181364171664,2.4964917238741182,0.0963927511543888,-0.0035912829793263,-0.0063357941305458,0.0001066776363798
920.0000000,1.422728E+01,7.788147E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-0.6873960735046016,5.1145878411134120,-0.0058648443063292,-0.0075764859582850,-0.0006475083815629,0.0001722215018188
930.0000000,1.422728E+01,2.144753E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.9208610764544600,3.0472732284246615,-0.1003917421869669,-0.0047254102086683,0.0063241418591354,0.0000794654191166
940.0000000,1.422728E+01,3.250136E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.5595777249843605,-2.0442401271155046,-0.0935334967934785,0.0029979457085653,0.0072522454397705,-0.0000972080457250
950.0000000,1.422728E+01,2.685796E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,0.6560704863258873,-5.1792667527778979,0.0068344636733087,0.0074022099114804,0.0013072954902311,-0.0001710626560022
960.0000000,1.422728E+01,2.121457E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.9284902150333512,-3.7337987018876535,0.1034142853260785,0.0051121271613569,-0.0051185169925470,-0.0000931267897346
970.0000000,1.422728E+01,1.557118E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.3833372989632586,0.7452237628106796,0.1173620993430804,-0.0011256187239233,-0.0071251080377439,0.0000547846539755
980.0000000,1.422728E+01,9.927782E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-2.5453730346573864,4.5971941386647419,0.0378585790776331,-0.0066981387653136,-0.0033013052677879,0.0001635914677761
990.0000000,1.422728E+01,4.284387E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,2.4290223261624897,4.3941826107088318,-0.0726053741666027,-0.0067008136903770,0.0040144129507510,0.0001332617601190
1000.0000000,1.422728E+01,3.464099E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.9535773948272190,-0.0662446365696143,-0.1105662605691099,0.0000094179645587,0.0079124783294911,-0.0000330792457088
1010.0000000,1.422728E+01,2.899760E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,2.4714258984360948,-4.4910054390359697,-0.0366450439183124,0.0065258749658905,0.0040009120725168,-0.0001626430594753
1020.0000000,1.422728E+01,2.335420E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-2.3977540646596736,-4.7942494223174625,0.0735675956012390,0.0066641105051640,-0.0030221155066851,-0.0001365625010731
1030.0000000,1.422728E+01,1.771081E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.3433357351297062,-1.0970478965320105,0.1241198364861199,0.0014284801714624,-0.0070421527632896,-0.0000027105597263
1040.0000000,1.422728E+01,1.206742E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.0646465611352367,3.4634678547556526,0.0765634124746439,-0.0049885186296572,-0.0053923812152761,0.0001340232898345
1050.0000000,1.422728E+01,6.424022E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,0.5640226239287522,5.0703486513011811,-0.0336828679865968,-0.0075975014244541,0.0011944850265742,0.0001650400868704
1060.0000000,1.422728E+01,7.806277E+00,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.5605059362517073,1.9214876168357971,-0.1100279366146900,-0.0030234365487792,0.0073207232393922,0.0000372421816053
1070.0000000,1.422728E+01,3.113723E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.9288914794575982,-3.1576061043889205,-0.0747963040316806,0.0046396530328299,0.0062474367310216,-0.0001297689682112
1080.0000000,1.422728E+01,2.549384E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-0.5658343359225803,-5.2489491648321485,0.0344653151281826,0.0074185907012680,-0.0004522387521833,-0.0001641200714994
1090.0000000,1.422728E+01,1.985045E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.6631072638933029,-2.8079635301232173,0.1160061771651367,0.0038051674060562,-0.0061141476624856,-0.0000597463480520
1100.0000000,1.422728E+01,1.420705E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.0663374479472827,1.8864271767725973,0.1055283286337387,-0.0027252607751637,-0.0067217574903956,0.0000889027850947
1110.0000000,1.422728E+01,8.563657E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-1.3857679985207285,5.0067618927845121,0.0102098631829167,-0.0073700089229640,-0.0016567115542761,0.0001717936030217
1120.0000000,1.422728E+01,2.920262E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.4404091550586080,3.6033990057763190,-0.0919512828933519,-0.0055533319486719,0.0055763213014577,0.0001010974819213
1130.0000000,1.422728E+01,3.327687E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.7911366539472837,-1.3487153329446679,-0.1016040849374202,0.0019546945971322,0.0076306258297137,-0.0000754360137555
1140.0000000,1.422728E+01,2.763347E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,1.3386837754074370,-5.0104829628149092,-0.0091408474064335,0.0072060341158924,0.0023082273568256,-0.0001708308990651
1150.0000000,1.422728E+01,2.199008E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.4209123405678303,-4.1798260877663340,0.0939095048986577,0.0057537123873403,-0.0044275266460211,-0.0001103533061896
1160.0000000,1.422728E+01,1.634669E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.4450265867998340,0.0761966536167095,0.1215216061262676,-0.0001958107625432,-0.0071956999530200,0.0000342724741641
1170.0000000,1.422728E+01,1.070329E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-3.1460954789902305,4.2495209534062983,0.0527446056351245,-0.0061605900659688,-0.0041372365193360,0.0001550357233035
1180.0000000,1.422728E+01,5.059897E+01,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,1.7813101572831664,4.7230578156383283,-0.0594782920348089,-0.0071577263931822,0.0030254933842508,0.0001475936377425
1190.0000000,1.422728E+01,3.541650E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,4.9019697689490362,0.6701527891052358,-0.1124704881071379,-0.0011143509058354,0.0078435637354684,-0.0000076474776718
1200.0000000,1.422728E+01,2.977311E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,3.0546185922342883,-4.0756886040213818,-0.0514198164462367,0.0059523749043095,0.0048895371596617,-0.0001535017566018
1210.0000000,1.422728E+01,2.412971E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-1.7575383562418569,-5.0351799863610784,0.0602429317011994,0.0070400250668910,-0.0021324737215998,-0.0001486695602936
1220.0000000,1.422728E+01,1.848632E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-5.1680412888439795,-1.7437117535184390,0.1228836888127426,0.0023238742725349,-0.0068001644787212,-0.0000237511547273
1230.0000000,1.422728E+01,1.284293E+02,5.20194,0.048935,1.3037,273.7103,100.5170,9.547919E-04,-4.4946371677798904,2.9325909437209492,0.0883901667484831,-0.0042169754904531,-0.0059691210980966,0.0001191549932601
