Time,long,M,a,e,i,peri,node,mass,x,y,z,vx,vy,vz
200.0000000,3.101220E+02,1.627047E+02,5.32416,0.026912,18.0994,329.1908,340.9313,0.000000E+00,-2.2612488046415873,4.8126815809089676,1.2452012141538107,-0.0065955146337563,-0.0026412700416476,-0.0015201578138272
210.0000000,3.122094E+02,9.518298E+01,5.29053,0.026203,18.1334,331.2726,340.9367,0.000000E+00,3.3039403785685848,3.8539846965937365,1.5463490995095797,-0.0056624239200183,0.0047718422252313,0.0008713786637130
220.0000000,3.147075E+02,3.008682E+01,5.25471,0.026672,18.1652,333.8018,340.9058,0.000000E+00,4.9818800853598244,-1.2328035917047095,0.1524753293414061,0.0017863220858195,0.0070760175677626,0.0023857034374021
230.0000000,3.146941E+02,3.305635E+02,5.21863,0.027847,18.1931,333.7997,340.8944,0.000000E+00,1.2711994546474139,-4.7470811977664411,-1.3374474384489285,0.0073999536722336,0.0017226986379972,0.0013309944151555
240.0000000,3.123063E+02,2.765854E+02,5.18318,0.028305,18.2307,331.4307,340.8756,0.000000E+00,-3.5369043589899931,-3.4759932361726156,-1.4633960528738841,0.0056140887476826,-0.0049953454747067,-0.0009487246918111
250.0000000,3.102361E+02,2.255035E+02,5.14771,0.027494,18.2626,329.4013,340.8348,0.000000E+00,-5.1964599737266051,0.6449705435623077,-0.3619175080476573,-0.0005740265223369,-0.0070584517971504,-0.0022623349823244
260.0000000,3.103186E+02,1.754414E+02,5.11299,0.026213,18.2901,329.4936,340.8250,0.000000E+00,-3.1329595718360417,4.1020710319751137,0.9404967740694226,-0.0059045274120300,-0.0040532499521346,-0.0019063875672692
270.0000000,3.122721E+02,1.265025E+02,5.08237,0.025448,18.3207,331.4359,340.8362,0.000000E+00,0.7162790534570166,4.8557018432269077,1.5965718495022361,-0.0073769920227628,0.0013716941766780,-0.0003728298134627
280.0000000,3.142679E+02,8.002963E+01,5.06175,0.025837,18.3428,333.4237,340.8442,0.000000E+00,3.9448883138002260,2.8490959022687199,1.3214858179246678,-0.0045593566144640,0.0060161686927098,0.0013881770066313
290.0000000,3.132830E+02,3.795366E+01,5.05997,0.027406,18.3433,332.4321,340.8509,0.000000E+00,4.8998111545887060,-0.6354470009359051,0.3338738967179665,0.0009279660649219,0.0073728175164379,0.0024101715950627
300.0000000,3.074882E+02,3.599820E+02,5.08677,0.028349,18.3247,326.7066,340.7816,0.000000E+00,3.0520396196660484,-3.7928410441480840,-0.8534366152552207,0.0061181141828851,0.0044593562115173,0.0020616098523716
